column,count,mean,std,min,25%,50%,75%,max
P_DEMO_MIALANG,11000.0,1.0691818181818182,0.25377460255340134,1.0,1.0,1.0,1.0,2.0
P_DEMO_MIAPROXY,11000.0,1.9921818181818183,0.08807816473129004,1.0,2.0,2.0,2.0,2.0
P_DEMO_MIAINTRP,11000.0,1.9767272727272727,0.15077524362508488,1.0,2.0,2.0,2.0,2.0
P_DEMO_AIALANGA,8224.0,1.1166099221789882,0.359234103029738,1.0,1.0,1.0,1.0,3.0
P_DEMO_WTINTPRP,15560.0,20714.921079187534,25323.916482127657,1017.784203,7435.54305825,12712.5643,22761.14090725,338363.600192
P_DEMO_WTMECPRP,15560.0,20714.921079235475,27114.911523126117,0.0,6762.82176375,12639.5785765,23308.39189575,367555.742979
P_DEMO_SDMVPSU,15560.0,1.5405526992287917,0.5406784025244871,1.0,1.0,2.0,2.0,3.0
P_DEMO_SDMVSTRA,15560.0,160.26799485861181,6.974232326184519,149.0,155.0,160.0,166.0,172.0
P_DEMO_INDFMPIR,13359.0,2.4059368216183845,1.634345732930304,0.0,1.02,1.96,3.88,5.0
P_BMX_BMDSTATS,14300.0,1.1348951048951048,0.5122997506576692,1.0,1.0,1.0,1.0,4.0
P_BMX_BMXWT,14075.0,65.42638010657194,33.33188047087182,3.2,42.3,68.1,86.3,254.3
P_BMX_BMIWT,588.0,2.993197278911565,0.4777374078522709,1.0,3.0,3.0,3.0,4.0
P_BMX_BMXRECUM,1470.0,81.511768707483,14.328307142483386,49.1,70.1,82.95,92.875,113.9
P_BMX_BMIRECUM,43.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
P_BMX_BMXHEAD,310.0,41.120000000000005,2.6467150061207185,32.4,39.2,41.3,42.975,48.3
P_BMX_BMIHEAD,0.0,,,,,,,
P_BMX_BMXHT,13157.0,156.49018773276583,22.621412907338815,78.3,151.1,162.1,171.3,199.6
P_BMX_BMIHT,171.0,2.181286549707602,0.9863185172175686,1.0,1.0,3.0,3.0,3.0
P_BMX_BMXBMI,13137.0,26.656847073152164,8.419842393731303,11.9,20.4,25.8,31.4,92.3
P_BMX_BMDBMIC,4749.0,2.5504316698252265,0.859944995287128,1.0,2.0,2.0,3.0,4.0
P_BMX_BMXLEG,10984.0,38.7456664238893,4.1325237227631595,24.8,36.0,38.9,41.5,55.0
P_BMX_BMILEG,488.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
P_BMX_BMXARML,13490.0,33.80272794662714,7.340123781376049,9.4,31.9,36.0,38.6,49.9
P_BMX_BMIARML,487.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
P_BMX_BMXARMC,13484.0,29.32000889943637,8.112806617292986,11.2,23.6,30.3,34.9,64.5
P_BMX_BMIARMC,493.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
P_BMX_BMXWAIST,12574.0,89.66913472244315,23.15020623945101,40.0,73.3,91.0,105.4,187.5
P_BMX_BMIWAIST,617.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
P_BMX_BMXHIP,9862.0,105.69687690123708,15.03435731210042,62.5,95.5,103.4,113.3,187.5
P_BMX_BMIHIP,376.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
P_BPXO_BPAOCSZ,10373.0,3.501301455702304,0.695228658511329,2.0,3.0,3.0,4.0,5.0
P_BPXO_BPXOSY1,10352.0,120.00463678516229,19.95013050634032,52.0,106.0,117.0,130.0,225.0
P_BPXO_BPXODI1,10352.0,72.03574188562597,12.416883458889401,31.0,63.0,71.0,80.0,151.0
P_BPXO_BPXOSY2,10327.0,119.73225525321972,19.78850181211692,54.0,106.0,116.0,130.0,222.0
P_BPXO_BPXODI2,10327.0,71.503824924954,12.436838678524998,28.0,63.0,71.0,79.0,146.0
P_BPXO_BPXOSY3,10286.0,119.6818977250632,19.641619343581382,55.0,106.0,117.0,130.0,220.0
P_BPXO_BPXODI3,10286.0,71.25879836671204,12.40515629281931,30.0,63.0,70.0,79.0,145.0
P_BPXO_BPXOPLS1,9471.0,71.18382430577553,12.285038512981185,34.0,62.0,70.0,79.0,142.0
P_BPXO_BPXOPLS2,9448.0,71.94665537679933,12.360576799808182,34.0,63.0,71.0,80.0,141.0
P_BPXO_BPXOPLS3,9412.0,72.55089247768805,12.530454336902226,35.0,63.75,72.0,80.0,147.0
P_CBC_LBXWBCSI,12156.0,7.277879236590984,4.245162385550971,1.9,5.7,6.9,8.4,400.0
P_CBC_LBXLYPCT,12151.0,34.00232079664225,10.648915764486919,3.1,26.6,33.0,40.1,89.7
P_CBC_LBXMOPCT,12151.0,8.170348119496337,2.2038515934338947,0.7,6.7,7.9,9.3,57.2
P_CBC_LBXNEPCT,12151.0,54.21575178997613,11.35332965466588,8.4,47.4,55.2,62.1,92.8
P_CBC_LBXEOPCT,12151.0,2.9678544975722163,2.339983890183193,0.0,1.5,2.3,3.7,29.1
P_CBC_LBXBAPCT,12151.0,0.7678051189202535,0.3276786243653607,0.1,0.5,0.7,0.9,4.8
P_CBC_LBDLYMNO,12151.0,2.444975722162785,3.4547910404474127,0.2,1.8,2.2,2.8,358.8
P_CBC_LBDMONO,12151.0,0.5782980824623487,0.20702621140689573,0.1,0.4,0.5,0.7,6.7
P_CBC_LBDNENO,12151.0,3.998395193811209,1.7135768359000867,0.4,2.8,3.7,4.9,35.2
P_CBC_LBDEONO,12151.0,0.2119825528763065,0.1857418316059419,0.0,0.1,0.2,0.3,3.8
P_CBC_LBDBANO,12151.0,0.05037445477738457,0.0516204861164138,0.0,0.0,0.0,0.1,0.5
P_CBC_LBXRBCSI,12156.0,4.719569759789405,0.47820401783043254,2.32,4.4,4.7,5.01,7.97
P_CBC_LBXHGB,12156.0,13.701324448831851,1.5247452579750358,5.4,12.7,13.6,14.7,19.9
P_CBC_LBXHCT,12156.0,40.76263573543929,4.192221049801865,21.1,37.9,40.6,43.6,58.8
P_CBC_LBXMCVSI,12156.0,86.62485192497532,6.573466241746728,35.4,82.9,87.2,90.9,114.6
P_CBC_LBXMC,12156.0,33.57971372161895,0.9478268636038397,25.2,33.0,33.6,34.2,38.4
P_CBC_LBXMCHSI,12156.0,29.105396512010532,2.5533196141776062,10.2,27.8,29.4,30.8,39.8
P_CBC_LBXRDW,12156.0,13.802706482395525,1.313347638783652,11.3,13.0,13.5,14.2,36.5
P_CBC_LBXPLTSI,12156.0,262.6412471207634,72.54833732596023,8.0,213.0,254.0,304.0,1021.0
P_CBC_LBXMPSI,12156.0,8.116905231984205,0.9194375247817321,5.4,7.5,8.0,8.7,13.0
P_CBC_LBXNRBC,12151.0,0.0821989959674101,0.09228674352847745,0.0,0.0,0.1,0.1,3.0
P_COT_LBXCOT,11395.0,41.49242659060992,112.83091569533778,0.011,0.011,0.034,0.7925,1620.0
P_COT_LBDCOTLC,11395.0,0.328565160157964,0.46971210080390924,0.0,0.0,0.0,1.0,1.0
P_COT_LBXHCOT,11395.0,16.44846116717859,52.837753809066,0.011,0.011,0.011,0.2585,1520.0
P_COT_LBDHCOLC,11395.0,0.5260201842913559,0.4993444021519595,0.0,0.0,1.0,1.0,1.0
P_ALB_CR_URXUMA,12510.0,46.510537170263795,316.1688291305825,0.21,4.9,9.3,18.7,16070.0
P_ALB_CR_URXUMS,12510.0,46.510537170263795,316.1688291305825,0.21,4.9,9.3,18.7,16070.0
P_ALB_CR_URDUMALC,12510.0,0.0001598721023181455,0.012643548621804732,0.0,0.0,0.0,0.0,1.0
P_ALB_CR_URXUCR,12509.0,127.24047325925335,85.75110978069958,3.54,62.0,111.0,173.0,739.0
P_ALB_CR_URXCRS,12509.0,11248.057830362137,7580.398112917594,312.9,5480.8,9812.4,15293.2,65327.6
P_ALB_CR_URDUCRLC,12509.0,0.0001598848828843233,0.012644053949370062,0.0,0.0,0.0,0.0,1.0
P_ALB_CR_URDACT,12509.0,44.06005116316252,302.925541335032,0.27,5.2,8.21,15.83,11676.92
P_HDL_LBDHDD,10828.0,53.47386405615072,15.037711910029417,5.0,43.0,51.0,61.0,189.0
P_HDL_LBDHDDSI,10828.0,1.382979312892501,0.38882834750611106,0.13,1.11,1.32,1.58,4.89
P_TCHOL_LBXTC,10828.0,177.4635205024012,40.35574304977797,71.0,149.0,173.0,201.0,446.0
P_TCHOL_LBDTCSI,10828.0,4.589242704100481,1.0436241829876631,1.84,3.85,4.47,5.2,11.53
P_TRIGLY_WTSAFPRP,5090.0,53883.95814874964,68538.12575934258,0.0,17305.96682888265,32845.099025720454,62135.880229656905,741259.188749246
P_TRIGLY_LBXTR,4650.0,103.71548387096774,89.82255467463234,10.0,56.0,84.0,126.0,2684.0
P_TRIGLY_LBDTRSI,4650.0,1.170958064516129,1.0140960601825768,0.113,0.632,0.948,1.423,30.302
P_TRIGLY_LBDLDL,4617.0,105.23391812865498,35.21056174885706,7.0,81.0,101.0,126.0,357.0
P_TRIGLY_LBDLDLSI,4617.0,2.721357591509639,0.9105367435266101,0.181,2.095,2.612,3.258,9.232
P_TRIGLY_LBDLDLM,4617.0,105.51310374702187,35.18876879259202,14.0,81.0,102.0,127.0,358.0
P_TRIGLY_LBDLDMSI,4617.0,2.72858089668616,0.9099801674323711,0.362,2.095,2.638,3.284,9.258
P_TRIGLY_LBDLDLN,4642.0,106.76691081430418,35.925723002610574,14.0,81.0,103.0,128.0,359.0
P_TRIGLY_LBDLDNSI,4642.0,2.7610040930633346,0.9290386271422203,0.362,2.095,2.664,3.31,9.284
P_DR1TOT_WTDRD1PP,14300.0,22540.151887412238,33503.73395217286,0.0,5628.9243255,12283.801299499999,26103.79862775,538404.429708
P_DR1TOT_WTDR2DPP,12634.0,25512.4403981344,41427.04352146708,0.0,4904.4318275,12637.919381,29399.734028,702943.597734
P_DR1TOT_DR1DRSTZ,14300.0,1.4748251748251748,1.2574677153327463,1.0,1.0,1.0,1.0,5.0
P_DR1TOT_DR1EXMER,12834.0,73.05243883434626,21.416199585007703,14.0,73.0,81.0,86.0,94.0
P_DR1TOT_DRABF,12634.0,1.9806870349849612,0.13762802637306454,1.0,2.0,2.0,2.0,2.0
P_DR1TOT_DRDINT,12634.0,1.8572107012822543,0.349871696254787,1.0,2.0,2.0,2.0,2.0
P_DR1TOT_DR1DBIH,12170.0,12.103451109285128,12.920487810592034,-42.0,3.0,9.0,19.0,91.0
P_DR1TOT_DR1DAY,12834.0,4.548776686925354,2.1909180753943667,1.0,3.0,5.0,6.0,7.0
P_DR1TOT_DR1LANG,12848.0,1.1328611457036115,0.4851821615848852,1.0,1.0,1.0,1.0,6.0
P_DR1TOT_DR1MRESP,12623.0,1.3155351342786976,1.1199004938653623,1.0,1.0,1.0,1.0,77.0
P_DR1TOT_DR1HELP,12611.0,10.734358893029894,3.249572683329336,1.0,12.0,12.0,12.0,12.0
P_DR1TOT_DBQ095Z,12834.0,3.7147420913199314,12.547072345861729,1.0,1.0,1.0,4.0,99.0
P_DR1TOT_DBD100,8205.0,1.6068251066422914,0.8123271517774789,1.0,1.0,1.0,2.0,9.0
P_DR1TOT_DRQSPREP,12834.0,3.1842761414991427,1.2770012713263608,1.0,2.0,3.0,4.0,9.0
P_DR1TOT_DR1STY,12834.0,1.9224715599189652,0.7992564144444861,1.0,2.0,2.0,2.0,9.0
P_DR1TOT_DR1SKY,1905.0,2.3401574803149607,11.153097554456533,1.0,1.0,1.0,1.0,99.0
P_DR1TOT_DRQSDIET,12834.0,1.9480286738351253,0.7540294171929305,1.0,2.0,2.0,2.0,9.0
P_DR1TOT_DRQSDT1,799.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
P_DR1TOT_DRQSDT2,146.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0
P_DR1TOT_DRQSDT3,178.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
P_DR1TOT_DRQSDT4,74.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
P_DR1TOT_DRQSDT5,3.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
P_DR1TOT_DRQSDT6,6.0,6.0,0.0,6.0,6.0,6.0,6.0,6.0
P_DR1TOT_DRQSDT7,224.0,7.0,0.0,7.0,7.0,7.0,7.0,7.0
P_DR1TOT_DRQSDT8,46.0,8.0,0.0,8.0,8.0,8.0,8.0,8.0
P_DR1TOT_DRQSDT9,157.0,9.0,0.0,9.0,9.0,9.0,9.0,9.0
P_DR1TOT_DRQSDT10,39.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0
P_DR1TOT_DRQSDT11,30.0,11.0,0.0,11.0,11.0,11.0,11.0,11.0
P_DR1TOT_DRQSDT12,17.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0
P_DR1TOT_DRQSDT91,74.0,91.0,0.0,91.0,91.0,91.0,91.0,91.0
P_DR1TOT_DR1TNUMF,12634.0,14.556751622605667,5.721842071823855,0.0,10.0,14.0,18.0,46.0
P_DR1TOT_DR1TKCAL,12392.0,1996.37580697224,984.880382829568,0.0,1323.75,1824.0,2480.0,12501.0
P_DR1TOT_DR1TPROT,12392.0,72.27539864428664,40.80262703036839,0.0,44.947500000000005,64.76,91.12,545.2
P_DR1TOT_DR1TCARB,12392.0,238.8129397998709,123.25738687389833,0.0,155.8175,218.6,298.5075,1586.24
P_DR1TOT_DR1TSUGR,12392.0,105.54165832795351,71.7453204348211,0.0,57.9375,90.81,135.18,931.1600000000002
P_DR1TOT_DR1TFIBE,12392.0,14.888799225306649,9.847688192753798,0.0,8.2,12.8,19.125000000000004,107.8
P_DR1TOT_DR1TTFAT,12392.0,81.03000322788897,47.272919674473926,0.0,48.47,71.815,103.26,567.9599999999999
P_DR1TOT_DR1TSFAT,12392.0,26.572246610716594,16.945357695320325,0.0,15.020499999999997,23.072499999999998,34.253750000000004,268.591
P_DR1TOT_DR1TMFAT,12392.0,27.358352808263394,16.8644047955409,0.0,15.711750000000002,23.927500000000002,35.1115,200.097
P_DR1TOT_DR1TPFAT,12392.0,18.976299790187216,13.287064465633332,0.0,9.969750000000001,15.952,24.56275,218.701
P_DR1TOT_DR1TCHOL,12392.0,276.8757262750161,240.4375165986819,0.0,113.0,205.0,371.0,2403.0
P_DR1TOT_DR1TATOC,12392.0,8.434237411233054,6.344840568487379,0.0,4.49,6.98,10.5625,138.54999999999998
P_DR1TOT_DR1TATOA,12392.0,0.8530382504841832,3.3944087376009384,0.0,0.0,0.0,0.0,72.32
P_DR1TOT_DR1TRET,12392.0,399.46683344092963,447.2234340519064,0.0,157.0,314.0,530.0,19374.0
P_DR1TOT_DR1TVARA,12392.0,568.0020174306004,576.5312705689041,0.0,245.0,443.0,722.0,20419.0
P_DR1TOT_DR1TACAR,12392.0,295.0872336991608,851.6416100110565,0.0,4.0,28.0,142.0,27509.0
P_DR1TOT_DR1TBCAR,12392.0,1832.7465300193674,3869.7981482975038,0.0,204.0,564.0,1760.25,71772.0
P_DR1TOT_DR1TCRYP,12392.0,82.91793092317624,212.59031464310655,0.0,6.0,23.0,75.0,7381.0
P_DR1TOT_DR1TLYCO,12392.0,4337.089735313105,8321.577743847622,0.0,0.0,1317.5,4970.25,190742.0
P_DR1TOT_DR1TLZ,12392.0,1252.786394448031,2864.45314780615,0.0,277.0,609.0,1200.0,74345.0
P_DR1TOT_DR1TVB1,12392.0,1.478052130406714,0.8681489057195878,0.0,0.908,1.3100000000000003,1.85,11.704999999999998
P_DR1TOT_DR1TVB2,12392.0,1.8141383150419628,1.1698923560231782,0.0,1.10275,1.59,2.216,18.53400000000001
P_DR1TOT_DR1TNIAC,12392.0,22.77659546481601,15.113948463461382,0.0,13.245,19.689,28.193750000000005,238.457
P_DR1TOT_DR1TVB6,12392.0,1.8274505326016786,1.628930319594076,0.0,0.986,1.4889999999999999,2.19925,44.751
P_DR1TOT_DR1TFOLA,12392.0,340.3791962556488,225.20033372991463,0.0,194.0,292.0,426.0,3752.0
P_DR1TOT_DR1TFA,12392.0,160.3812943834732,162.50060481354438,0.0,63.0,120.0,208.0,3522.0
P_DR1TOT_DR1TFF,12392.0,180.67648482892187,132.65822502547584,0.0,94.0,150.0,229.0,1616.0
P_DR1TOT_DR1TFDFE,12392.0,452.34594899935445,324.5197000877258,0.0,247.0,379.0,565.0,6218.0
P_DR1TOT_DR1TCHL,12392.0,297.376928663654,190.9928156930221,0.0,164.5,249.45,386.4,2749.5999999999995
P_DR1TOT_DR1TVB12,12392.0,4.360374435119432,5.402223108645677,0.0,1.82,3.27,5.4,248.71
P_DR1TOT_DR1TB12A,12392.0,0.8238791155584249,2.5110849692143162,0.0,0.0,0.0,0.4625,50.98
P_DR1TOT_DR1TVC,12392.0,76.72672692059393,88.69716757118027,0.0,18.8,50.2,105.2,1977.4000000000003
P_DR1TOT_DR1TVD,12392.0,4.6318269851517115,5.273970472212416,0.0,1.3,3.3000000000000003,6.2,105.7
P_DR1TOT_DR1TVK,12392.0,102.27814719173661,154.8506050461602,0.0,34.0,60.900000000000006,112.7,2702.4
P_DR1TOT_DR1TCALC,12392.0,905.5118624919303,567.3449094937591,0.0,519.0,796.0,1157.25,7038.0
P_DR1TOT_DR1TPHOS,12392.0,1258.4067947062622,669.3518765627296,0.0,805.0,1150.0,1578.0,7373.0
P_DR1TOT_DR1TMAGN,12392.0,262.95755326016786,143.58520289120293,0.0,167.0,235.0,328.0,1506.0
P_DR1TOT_DR1TIRON,12392.0,13.187529051000645,8.138594525901658,0.0,7.929999999999999,11.519999999999998,16.36,171.89000000000004
P_DR1TOT_DR1TZINC,12392.0,9.754916074887024,7.584797503470195,0.0,5.739999999999999,8.370000000000001,12.09,477.53
P_DR1TOT_DR1TCOPP,12392.0,1.0442254680438992,0.8977695300740606,0.0,0.618,0.8980000000000001,1.2779999999999996,43.248000000000005
P_DR1TOT_DR1TSODI,12392.0,3150.7228050355066,1810.8577082820486,0.0,1938.0,2830.0,3993.25,25949.0
P_DR1TOT_DR1TPOTA,12392.0,2308.472562943835,1207.7086617472696,0.0,1475.0,2094.5,2899.25,14358.0
P_DR1TOT_DR1TSELE,12392.0,101.47026307295029,66.4594506369407,0.0,60.4,89.50000000000001,128.2,2604.9
P_DR1TOT_DR1TCAFF,12392.0,95.5661717236927,174.8169827637173,0.0,0.0,31.0,137.0,4320.0
P_DR1TOT_DR1TTHEO,12392.0,36.48232730794061,73.21529809324574,0.0,0.0,0.0,47.0,1188.0
P_DR1TOT_DR1TALCO,12392.0,6.189775661717237,24.55956180532319,0.0,0.0,0.0,0.0,1152.8
P_DR1TOT_DR1TMOIS,12392.0,2402.450069399613,1473.1015334140914,0.0,1384.5349999999999,2070.135,3040.5500000000006,17308.249999999996
P_DR1TOT_DR1TS040,12392.0,0.4411642995480955,0.44083853812533275,0.0,0.139,0.33,0.603,7.843
P_DR1TOT_DR1TS060,12392.0,0.30266236281471914,0.29843675260453667,0.0,0.09974999999999992,0.2259999999999999,0.414,4.99
P_DR1TOT_DR1TS080,12392.0,0.3105788411878631,0.6637370439014437,0.0,0.095,0.197,0.354,16.416
P_DR1TOT_DR1TS100,12392.0,0.5453415106520335,0.5801615794016172,0.0,0.20375,0.412,0.7120000000000001,10.727
P_DR1TOT_DR1TS120,12392.0,1.0314024370561652,1.768594765330659,0.0,0.276,0.5894999999999999,1.1542499999999998,63.75
P_DR1TOT_DR1TS140,12392.0,2.247854987088444,1.8965247567290255,0.0,0.98375,1.813,2.969499999999999,37.283
P_DR1TOT_DR1TS160,12392.0,14.563361927049709,9.055453764256358,0.0,8.316,12.8005,18.7265,126.86100000000002
P_DR1TOT_DR1TS180,12392.0,6.191253631375081,4.1433454924020285,0.0,3.303,5.3515,8.091,50.07299999999999
P_DR1TOT_DR1TM161,12392.0,1.0955458360232406,0.8837502655359204,0.0,0.517,0.894,1.44125,19.512000000000004
P_DR1TOT_DR1TM181,12392.0,25.782776065203354,15.893826896126997,0.0,14.806750000000001,22.564500000000002,33.21275,184.586
P_DR1TOT_DR1TM201,12392.0,0.3107613783085862,0.27598981233890135,0.0,0.142,0.244,0.396,5.558
P_DR1TOT_DR1TM221,12392.0,0.02966623628147192,0.10489180915233842,0.0,0.003,0.01,0.0289999999999999,7.0230000000000015
P_DR1TOT_DR1TP182,12392.0,16.89472990639122,11.898472601459403,0.0,8.840499999999999,14.149000000000001,21.91275,195.387
P_DR1TOT_DR1TP183,12392.0,1.7084196255648803,1.3904166821176294,0.0,0.813,1.3535,2.191,38.127
P_DR1TOT_DR1TP184,12392.0,0.008526549386701098,0.030976884424922736,0.0,0.0,0.001,0.004,0.889
P_DR1TOT_DR1TP204,12392.0,0.13489824080051646,0.11777779281546201,0.0,0.055,0.103,0.18,1.73
P_DR1TOT_DR1TP205,12392.0,0.0311203195610071,0.13008438487289853,0.0,0.003,0.007,0.014,3.713
P_DR1TOT_DR1TP225,12392.0,0.025504680438992896,0.05640518280805358,0.0,0.008,0.016,0.028,2.176
P_DR1TOT_DR1TP226,12392.0,0.05424055842479019,0.2049267521892575,0.0,0.002,0.006,0.033,8.716999999999999
P_DR1TOT_DR1_300,12834.0,2.171653420601527,0.8761383713536133,1.0,2.0,2.0,2.0,9.0
P_DR1TOT_DR1_320Z,12634.0,959.4231169859111,1108.6780929351796,0.0,165.0,615.0,1440.0,15360.0
P_DR1TOT_DR1_330Z,12634.0,436.6322083267374,877.8851819461705,0.0,0.0,0.0,525.0,15360.0
P_DR1TOT_DR1BWATZ,12634.0,522.7909086591736,900.9577972381063,0.0,0.0,0.0,720.0,10800.0
P_DR1TOT_DR1TWSZ,12834.0,14.11742247155992,31.298344721753445,1.0,1.0,1.0,4.0,99.0
P_DR1TOT_DRD340,12323.0,1.6401038708106792,0.9474446735476886,1.0,1.0,2.0,2.0,9.0
P_DR1TOT_DRD350A,5544.0,1.8984487734487734,0.302084483349591,1.0,2.0,2.0,2.0,2.0
P_DR1TOT_DRD350AQ,563.0,1.7406749555950267,1.635971608049233,1.0,1.0,1.0,2.0,24.0
P_DR1TOT_DRD350B,5544.0,1.7914862914862915,0.4062825563542331,1.0,2.0,2.0,2.0,2.0
P_DR1TOT_DRD350BQ,1156.0,1.6825259515570934,1.2436808321723656,1.0,1.0,1.0,2.0,15.0
P_DR1TOT_DRD350C,5543.0,1.9662637560887606,0.18056575469858266,1.0,2.0,2.0,2.0,2.0
P_DR1TOT_DRD350CQ,187.0,2.1336898395721926,3.1140142419363204,1.0,1.0,1.0,2.0,30.0
P_DR1TOT_DRD350D,5543.0,1.904925130795598,0.2933447847574088,1.0,2.0,2.0,2.0,2.0
P_DR1TOT_DRD350DQ,527.0,1.4838709677419355,1.05514573194342,1.0,1.0,1.0,2.0,10.0
P_DR1TOT_DRD350E,5543.0,1.9408262673642431,0.23597086156792238,1.0,2.0,2.0,2.0,2.0
P_DR1TOT_DRD350EQ,328.0,1.7530487804878048,1.4131286468459772,1.0,1.0,1.0,2.0,15.0
P_DR1TOT_DRD350F,5543.0,1.9170124481327802,0.27588829210154936,1.0,2.0,2.0,2.0,2.0
P_DR1TOT_DRD350FQ,460.0,1.815217391304348,2.1191591409378834,1.0,1.0,1.0,2.0,30.0
P_DR1TOT_DRD350G,5543.0,1.9038426844668952,0.29483345885906453,1.0,2.0,2.0,2.0,2.0
P_DR1TOT_DRD350GQ,533.0,1.701688555347092,1.4532621331445839,1.0,1.0,1.0,2.0,15.0
P_DR1TOT_DRD350H,5544.0,1.1183261183261184,0.323023016350543,1.0,1.0,1.0,1.0,2.0
P_DR1TOT_DRD350HQ,4888.0,2.4341243862520456,2.496438553966216,1.0,1.0,2.0,3.0,40.0
P_DR1TOT_DRD350I,5543.0,1.9444344217932528,0.22910153617572848,1.0,2.0,2.0,2.0,2.0
P_DR1TOT_DRD350IQ,308.0,2.0,1.7609591700823357,1.0,1.0,1.0,2.0,15.0
P_DR1TOT_DRD350J,5544.0,1.9963924963924964,0.05995946963483069,1.0,2.0,2.0,2.0,2.0
P_DR1TOT_DRD350JQ,20.0,2.35,3.0655127501043977,1.0,1.0,1.0,2.0,12.0
P_DR1TOT_DRD350K,5543.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0
P_DR1TOT_DRD360,12323.0,1.5036111336525197,0.9608717782837738,1.0,1.0,1.0,2.0,9.0
P_DR1TOT_DRD370A,7228.0,1.8674598782512453,0.33910049649429563,1.0,2.0,2.0,2.0,2.0
P_DR1TOT_DRD370AQ,958.0,2.0730688935281836,2.123384548524418,1.0,1.0,1.0,2.0,30.0
P_DR1TOT_DRD370B,7228.0,1.640841173215274,0.4797870482700626,1.0,1.0,2.0,2.0,2.0
P_DR1TOT_DRD370BQ,2596.0,2.7503852080123266,2.9270020314341916,1.0,1.0,2.0,3.0,30.0
P_DR1TOT_DRD370C,7228.0,1.9738516878804648,0.15958728466425648,1.0,2.0,2.0,2.0,2.0
P_DR1TOT_DRD370CQ,189.0,2.1375661375661377,2.1517228134872015,1.0,1.0,1.0,2.0,16.0
P_DR1TOT_DRD370D,7228.0,1.8346707249584948,0.37150316323562776,1.0,2.0,2.0,2.0,2.0
P_DR1TOT_DRD370DQ,1195.0,2.202510460251046,2.3444921856467884,1.0,1.0,2.0,2.0,30.0
P_DR1TOT_DRD370E,7228.0,1.872578859988932,0.3334672064191617,1.0,2.0,2.0,2.0,2.0
P_DR1TOT_DRD370EQ,921.0,1.984799131378936,2.06465787981809,1.0,1.0,1.0,2.0,30.0
P_DR1TOT_DRD370F,7228.0,1.9626452684006641,0.18964264109784912,1.0,2.0,2.0,2.0,2.0
P_DR1TOT_DRD370FQ,270.0,1.9592592592592593,1.9150663182163514,1.0,1.0,1.0,2.0,20.0
P_DR1TOT_DRD370G,7228.0,1.9615384615384615,0.19232099665529212,1.0,2.0,2.0,2.0,2.0
P_DR1TOT_DRD370GQ,278.0,1.8453237410071943,1.260835951079844,1.0,1.0,1.0,2.0,8.0
P_DR1TOT_DRD370H,7229.0,1.974131968460368,0.15875252051564565,1.0,2.0,2.0,2.0,2.0
P_DR1TOT_DRD370HQ,187.0,3.0267379679144386,4.5513003637271074,1.0,1.0,2.0,3.0,30.0
P_DR1TOT_DRD370I,7228.0,1.9674875484228003,0.1773689503613402,1.0,2.0,2.0,2.0,2.0
P_DR1TOT_DRD370IQ,235.0,1.9276595744680851,1.4229051370046943,1.0,1.0,1.0,2.0,10.0
P_DR1TOT_DRD370J,7228.0,1.9983397897066961,0.0407146575203215,1.0,2.0,2.0,2.0,2.0
P_DR1TOT_DRD370JQ,12.0,2.25,1.2154310870109943,1.0,1.0,2.0,3.0,5.0
P_DR1TOT_DRD370K,7228.0,1.9685943552850027,0.17442344830266523,1.0,2.0,2.0,2.0,2.0
P_DR1TOT_DRD370KQ,227.0,1.7268722466960353,1.3086946805090636,1.0,1.0,1.0,2.0,12.0
P_DR1TOT_DRD370L,7228.0,1.9950193691200886,0.07040248527821603,1.0,2.0,2.0,2.0,2.0
P_DR1TOT_DRD370LQ,36.0,2.388888888888889,2.245984070389736,1.0,1.0,1.5,3.0,12.0
P_DR1TOT_DRD370M,7229.0,1.6222160741458016,0.484866736763898,1.0,1.0,2.0,2.0,2.0
P_DR1TOT_DRD370MQ,2731.0,2.5825704870010986,2.5148737291746106,1.0,1.0,2.0,3.0,30.0
P_DR1TOT_DRD370N,7228.0,1.950470392916436,0.2169860342757399,1.0,2.0,2.0,2.0,2.0
P_DR1TOT_DRD370NQ,358.0,2.653631284916201,2.8799754314085884,1.0,1.0,2.0,3.0,24.0
P_DR1TOT_DRD370O,7228.0,1.982152739346984,0.1324052921578734,1.0,2.0,2.0,2.0,2.0
P_DR1TOT_DRD370OQ,129.0,2.007751937984496,2.9514194784856493,1.0,1.0,1.0,2.0,30.0
P_DR1TOT_DRD370P,7228.0,1.998754842280022,0.03526725648777523,1.0,2.0,2.0,2.0,2.0
